Fecha,Hora,Likes,Lang,Tweet_limpio,Procesado,BERTopic_Topic,BERTopic_Prob,Locations,SentimentScore
2024-05-08 09:10,23:07:45,178,E,and escribir_informar suceder_trayecto norma_transporte bicicleta situación_especialmente problemático_afectar organización consecuencia_perder conexión_transporte gustar_futuro claridad_rapidez comunicación saludo cordial rafaela escrivá alonso_además desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and escribir informar suceder trayecto norma transporte bicicleta situación especialmente problemático afectar organización consecuencia perder conexión transporte gustar futuro claridad rapidez comunicación saludo cordial rafaela escrivá alonso_además desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,36,0.9360650311854772,,-0.7791005373001099
2024-10-02 09:08,07:24:30,497,E,and experimentar_inconveniente viaje desear compartir_duda tarjeta_descuento complicado_depender puntualidad_llegar tiempo terminé_buscar solución_difícil confío_revisen proceso pasajero acompañado saludo cordial nuria vigil mulet_además_deseo añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and experimentar inconveniente viaje desear compartir duda tarjeta descuento complicado depender puntualidad llegar tiempo terminé buscar solución difícil confío revisen proceso pasajero acompañado saludo cordial nuria vigil mulet_además_deseo añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,1,0.5492284565144373,,-0.9991027116775513
2025-12-05 21:55,06:01:49,165,E,and querer_explicar ocurrir_viaje puerta_cerrar abrir_incorrectamente problema_agravar alternativa_evidente momento causa_llegar previsto_confiar revisen_proceso pasajero acompañado saludo cordial laura cerdán galindo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer explicar ocurrir viaje puerta cerrar abrir incorrectamente problema agravar alternativa evidente momento causa llegar previsto confiar revisen proceso pasajero acompañado saludo cordial laura cerdán galindo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,14,0.178232823764346,,0.8787111639976501
2024-12-08 13:32,20:59:41,357,E,and querer_detallar problema_recientemente tren retraso_falta personal generar_estrés compromiso importante causa_llegar previsto gustar_futuro claridad_rapidez comunicación saludo cordial rosaliar miriam_mata_ferrer_además_deseo añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer detallar problema recientemente tren retraso falta personal generar estrés compromiso importante causa llegar previsto gustar futuro claridad rapidez comunicación saludo cordial rosaliar miriam_mata_ferrer_además_deseo añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,-1,0.0327442080147076,,0.9829230308532715
2023-08-26 16:47,08:29:48,340,E,and contacto_vivir situación complicado ascensor_estación servicio problema_agravar alternativa_evidente momento reorganizar_cita generar_cambio hora ayuda_implementarar mejora_prevenir problema saludo cordial jo_él ramón sánchez bolaño desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and contacto vivir situación complicado ascensor estación servicio problema agravar alternativa evidente momento reorganizar cita generar cambio hora ayuda implementarar mejora prevenir problema saludo cordial jo él ramón sánchez bolaño desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,2,0.7303422125565373,,0.9777480363845825
2023-10-08 08:19,01:00:56,119,E,and trayecto_ocurrir considerar importante comunicar propuesta_mejorar plataforma_venta billete situación_especialmente problemático_afectar organización consecuencia_perder conexión_transporte confío_revisen proceso pasajero acompañado saludo cordial atilio saldaña desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and trayecto ocurrir considerar importante comunicar propuesta mejorar plataforma venta billete situación especialmente problemático afectar organización consecuencia perder conexión transporte confío revisen proceso pasajero acompañado saludo cordial atilio saldaña desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,67,0.1665429568587583,,-0.8514545559883118
2024-09-08 13:04,18:27:30,395,E,and experimentar_inconveniente viaje desear compartir zona_resbaladizo andén generar_estrés compromiso importante terminé_buscar solución_difícil gustar_futuro claridad_rapidez comunicación saludo cordial moisés cayetano olivera cañizares desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and experimentar inconveniente viaje desear compartir zona resbaladizo andén generar estrés compromiso importante terminé buscar solución difícil gustar futuro claridad rapidez comunicación saludo cordial moisés cayetano olivera cañizares desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,1,0.6754621218838739,,-0.9994025230407715
2025-12-01 10:02,20:06:35,89,E,and escribir_informar suceder_trayecto propuesta_mejorar plataforma_venta billete complicado_depender puntualidad_llegar tiempo causa_llegar previsto ayuda_implementarar mejora_prevenir problema saludo cordial enrique quintanillar fuster desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and escribir informar suceder trayecto propuesta mejorar plataforma venta billete complicado depender puntualidad llegar tiempo causa llegar previsto ayuda implementarar mejora prevenir problema saludo cordial enrique quintanillar fuster desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,7,0.3774427958344001,,-0.6352828741073608
2024-08-13 12:17,20:54:16,340,E,and querer_explicar ocurrir_viaje duda_viajar mascota generar_estrés compromiso importante consecuencia_perder conexión_transporte ayuda_implementarar mejora_prevenir problema saludo cordial silvestre martí desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer explicar ocurrir viaje duda viajar mascota generar estrés compromiso importante consecuencia perder conexión transporte ayuda implementarar mejora prevenir problema saludo cordial silvestre martí desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,-1,0.0580605728776893,,0.7996535301208496
2025-12-13 18:56,18:34:17,280,E,and contacto_vivir situación complicado norma_transporte bicicleta situación_especialmente problemático_afectar organización causa_llegar previsto gustar_reforzar atención_situación imprevista saludo cordial luz luque tamarit desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and contacto vivir situación complicado norma transporte bicicleta situación especialmente problemático afectar organización causa llegar previsto gustar reforzar atención situación imprevista saludo cordial luz luque tamarit desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,2,1.0,,-0.5562117099761963
2024-05-21 07:30,15:32:16,346,E,and querer_detallar problema_recientemente tren retraso tren esperar conexión problema_agravar alternativa_evidente momento terminé_buscar solución_difícil esperar_sinceramente evitar_volver suceder saludo cordial maría manuelo bastido blanco desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer detallar problema recientemente tren retraso tren esperar conexión problema agravar alternativa evidente momento terminé buscar solución difícil esperar sinceramente evitar volver suceder saludo cordial maría manuelo bastido blanco desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,-1,0.0326305259455919,,0.9811863899230957
