Fecha,Hora,Likes,Lang,Tweet_limpio,Procesado
2025-05-28 07:28,18:14:11,55,E,and contacto_vivir situación complicado señalización_confuso complicado_depender puntualidad_llegar tiempo consecuencia_perder conexión_transporte confío_revisen proceso pasajero acompañado saludo cordial fausto mariscal ferrández desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and contacto vivir situación complicado señalización confuso complicado depender puntualidad llegar tiempo consecuencia perder conexión transporte confío revisen proceso pasajero acompañado saludo cordial fausto mariscal ferrández desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2024-11-09 17:32,03:14:31,157,E,and trayecto_ocurrir considerar importante comunicar cancelación_tren fallo_mecánico situación_especialmente problemático_afectar organización terminé_buscar solución_difícil ayuda_implementarar mejora_prevenir problema saludo cordial felix almazán rio desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and trayecto ocurrir considerar importante comunicar cancelación tren fallo mecánico situación especialmente problemático afectar organización terminé buscar solución difícil ayuda implementarar mejora prevenir problema saludo cordial felix almazán rio desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2025-05-23 08:30,10:33:15,415,E,and dirijo_describir incidente_ocurrido tren objeto_sospechoso tren inconveniente_serio recibir_información momento causa_llegar previsto esperar_sinceramente evitar_volver suceder saludo cordial roberta luca otero desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and dirijo describir incidente ocurrido tren objeto sospechoso tren inconveniente serio recibir información momento causa llegar previsto esperar sinceramente evitar volver suceder saludo cordial roberta luca otero desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2023-05-13 11:57,17:21:39,388,E,and experimentar_inconveniente viaje desear compartir papelera_vaciar problema_agravar alternativa_evidente momento consecuencia_perder conexión_transporte ayuda_implementarar mejora_prevenir problema saludo cordial rupertar luís desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and experimentar inconveniente viaje desear compartir papelera vaciar problema agravar alternativa evidente momento consecuencia perder conexión transporte ayuda implementarar mejora prevenir problema saludo cordial rupertar luís desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2024-03-15 21:12,04:13:45,74,E,and dirijo_describir incidente_ocurrido tren perder_ordenador portátil complicado_depender puntualidad_llegar tiempo consecuencia_perder conexión_transporte gustar_futuro claridad_rapidez comunicación saludo cordial samu cornelio rius_jiménez_además desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and dirijo describir incidente ocurrido tren perder ordenador portátil complicado depender puntualidad llegar tiempo consecuencia perder conexión transporte gustar futuro claridad rapidez comunicación saludo cordial samu cornelio rius_jiménez_además desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2025-07-19 21:22,01:21:16,116,E,and querer_detallar problema_recientemente tren cancelación_tren condición_meteorológico problema_agravar alternativa_evidente momento terminé_buscar solución_difícil gustar_futuro claridad_rapidez comunicación saludo cordial vito quiroga páez desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer detallar problema recientemente tren cancelación tren condición meteorológico problema agravar alternativa evidente momento terminé buscar solución difícil gustar futuro claridad rapidez comunicación saludo cordial vito quiroga páez desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2024-05-11 06:57,04:18:05,163,E,and dirijo_describir incidente_ocurrido tren sugerencia añadir espacio_bicicleta situación_especialmente problemático_afectar organización reorganizar_cita generar_cambio hora ayuda_implementarar mejora_prevenir problema saludo cordial gerardo armar aliaga_boada desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and dirijo describir incidente ocurrido tren sugerencia añadir espacio bicicleta situación especialmente problemático afectar organización reorganizar cita generar cambio hora ayuda implementarar mejora prevenir problema saludo cordial gerardo armar aliaga_boada desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2023-04-23 15:25,16:10:36,404,E,and escribir_informar suceder_trayecto confusión_zona tarifaria inconveniente_serio recibir_información momento terminé_buscar solución_difícil gustar_reforzar atención_situación imprevista saludo cordial ariel lós rossellar desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and escribir informar suceder trayecto confusión zona tarifaria inconveniente serio recibir información momento terminé buscar solución difícil gustar reforzar atención situación imprevista saludo cordial ariel lós rossellar desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2025-01-23 20:30,12:06:33,302,E,and problema viaje_considero necesario_notificar él persona_agresivo tren problema_agravar alternativa_evidente momento consecuencia_perder conexión_transporte ayuda_implementarar mejora_prevenir problema saludo cordial mauricio castañeda calzado desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él persona agresivo tren problema agravar alternativa evidente momento consecuencia perder conexión transporte ayuda implementarar mejora prevenir problema saludo cordial mauricio castañeda calzado desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
2023-01-05 17:11,21:49:26,478,E,and experimentar_inconveniente viaje desear compartir altura_tren difícil_subir ayuda situación_especialmente problemático_afectar organización terminé_buscar solución_difícil esperar_sinceramente evitar_volver suceder saludo cordial luisina maricruz varela nicolás desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and experimentar inconveniente viaje desear compartir altura tren difícil subir ayuda situación especialmente problemático afectar organización terminé buscar solución difícil esperar sinceramente evitar volver suceder saludo cordial luisina maricruz varela nicolás desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero
