Fecha,Hora,Likes,Tweet,Lang
2023-06-11 15:01,18:04:43,392,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quisiera explicar lo que ocurrió durante mi último viaje: una doble compra accidental. Esto generó bastante estrés ya que tenía compromisos importantes después. Esto provocó gastos adicionales que no debería haber tenido. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial,
Américo de Gelabert Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-02-23 19:59,12:45:06,428,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quisiera explicar lo que ocurrió durante mi último viaje: una propuesta para mejorar la plataforma de venta de billetes. Fue un inconveniente serio porque no recibí información clara en ningún momento. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial,
Judith Rios Azorin Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-04-24 14:09,01:02:00,74,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Les escribo para informar de algo que me sucedió en el trayecto: la cancelación del tren por un fallo mecánico. El problema se agravó porque no había alternativas evidentes en ese momento. A causa de ello, llegué mucho más tarde de lo previsto. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial,
Andrés Felipe Armengol Almagro Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-06-16 16:04,16:02:56,25,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quiero detallar un problema que tuve recientemente en el tren: normas de transporte de bicicletas poco claras. El problema se agravó porque no había alternativas evidentes en ese momento. Esto provocó gastos adicionales que no debería haber tenido. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Vito Rómulo Soler Miró Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-12-18 09:35,00:49:42,146,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

He experimentado un inconveniente durante mi viaje que deseo compartir: asientos sucios. Esto generó bastante estrés ya que tenía compromisos importantes después. Como consecuencia, perdí mi conexión con otro transporte. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Antonia Córdoba Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-02-25 20:46,07:43:01,391,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Les escribo para informar de algo que me sucedió en el trayecto: una propuesta para mejorar la plataforma de venta de billetes. La situación fue especialmente problemática porque afectó toda mi organización. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial,
Pancho Cañellas Gutierrez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-03-14 18:17,04:34:44,68,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

He experimentado un inconveniente durante mi viaje que deseo compartir: dudas sobre viajes escolares. La situación fue especialmente problemática porque afectó toda mi organización. Como consecuencia, perdí mi conexión con otro transporte. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial,
Nieves Vara Mateu Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-04-24 10:09,18:59:38,67,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

En mi último trayecto ocurrió algo que considero importante comunicar: la zona reservada para silla de ruedas estaba ocupada. El problema se agravó porque no había alternativas evidentes en ese momento. Como consecuencia, perdí mi conexión con otro transporte. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Dominga Roig Tamarit Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-05-04 12:35,11:30:29,131,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

He experimentado un inconveniente durante mi viaje que deseo compartir: una duda sobre compensación por retraso. Fue un inconveniente serio porque no recibí información clara en ningún momento. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Cecilio Rivera-Guillen Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-04-15 16:03,13:17:34,151,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quisiera explicar lo que ocurrió durante mi último viaje: una reserva que no apareció en el tren. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Como consecuencia, perdí mi conexión con otro transporte. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial,
Rufina Ferrández Requena Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-12-02 14:50,19:43:58,349,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me dirijo a ustedes para describir un incidente ocurrido en el tren: un retraso causado por problemas técnicos en el tren. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. A causa de ello, llegué mucho más tarde de lo previsto. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Alma Lorenza Peña Toledo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-12-01 14:07,03:43:32,439,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me gustaría relatarles una situación que me afectó bastante: una reserva en zona silenciosa que no se respetó. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. A causa de ello, llegué mucho más tarde de lo previsto. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial,
Nadia Santamaria-Puente Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-05-15 14:51,13:18:38,79,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

En mi último trayecto ocurrió algo que considero importante comunicar: una reserva que no apareció en el tren. Fue un inconveniente serio porque no recibí información clara en ningún momento. Tuve que reorganizar citas y generar cambios de última hora. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Roque del Arribas Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-02-05 08:05,10:32:19,423,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me pongo en contacto porque he vivido una situación complicada: confusión sobre la normativa de bozal. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Como consecuencia, perdí mi conexión con otro transporte. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Haydée Luján-Plaza Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-03-01 21:50,09:10:16,129,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Les escribo para informar de algo que me sucedió en el trayecto: la cancelación total del tren sin alternativa. Fue un inconveniente serio porque no recibí información clara en ningún momento. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Hortensia Salinas Comas Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-08-24 11:33,05:41:33,363,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me gustaría relatarles una situación que me afectó bastante: confusión sobre zonas tarifarias. La situación fue especialmente problemática porque afectó toda mi organización. Como consecuencia, perdí mi conexión con otro transporte. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Ainara Portero Solera Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-04-12 18:26,22:09:04,73,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me pongo en contacto porque he vivido una situación complicada: la cancelación total del tren sin alternativa. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Como consecuencia, perdí mi conexión con otro transporte. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
María Cristina Leocadia Hierro Adán Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-01-26 08:51,07:55:41,305,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Les escribo para informar de algo que me sucedió en el trayecto: una duda sobre compensación por retraso. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Como consecuencia, perdí mi conexión con otro transporte. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Baltasar Bernad Benavente Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-11-10 07:04,18:20:31,364,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me gustaría relatarles una situación que me afectó bastante: una duda sobre reembolso del billete. El problema se agravó porque no había alternativas evidentes en ese momento. A causa de ello, llegué mucho más tarde de lo previsto. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Amalia Ramis Ros Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
